Source,Target,Type,Id,Label,timeset,Weight
UCJgYXYDJV9UZfxMcKuvc-0g,UCy6r387MQ28-EvApxraTDLQ,Directed,302,,,1
UCJgYXYDJV9UZfxMcKuvc-0g,UCTzzOOZAYzyf5Bo-7nHjrKw,Directed,303,,,1
UCJgYXYDJV9UZfxMcKuvc-0g,UC2XIqez2q8sk2bd8YcAok5Q,Directed,304,,,1
UCy6r387MQ28-EvApxraTDLQ,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,305,,,1
UCy6r387MQ28-EvApxraTDLQ,UCfuphWV9Lv4jGAVDxkPuSyw,Directed,306,,,1
UCy6r387MQ28-EvApxraTDLQ,UC-XaweTnPBhPM-2hbE6xCJQ,Directed,307,,,1
UCy6r387MQ28-EvApxraTDLQ,UCJgYXYDJV9UZfxMcKuvc-0g,Directed,308,,,1
UCy6r387MQ28-EvApxraTDLQ,UCkv82c0G9Qn1vUZ2mBcOn4A,Directed,309,,,1
UCy6r387MQ28-EvApxraTDLQ,UCu8EOaw52LhS3b8X-N0N_5A,Directed,310,,,1
UC-XaweTnPBhPM-2hbE6xCJQ,UCFyaA9LoooQrLiDvP0R7GpA,Directed,311,,,1
UC-XaweTnPBhPM-2hbE6xCJQ,UCy6r387MQ28-EvApxraTDLQ,Directed,312,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCvFUHbJieL0AzVHHbgfhk7A,Directed,313,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCtqICqGbPSbTN09K1_7VZ3Q,Directed,314,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCQq9fMRQhXOyOZeageaj6ag,Directed,315,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCjTZULESrd3WLIEhs6rfMQw,Directed,316,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCs-co4VM68JvRHI7LvSoRbg,Directed,317,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCLsjb-32UWEOlsKggOfxnIg,Directed,318,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCZ17ceLrs__ZzLwx8IrEFkw,Directed,319,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCL1ScW5p_7TF-uWdVo1WjTw,Directed,320,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCFyaA9LoooQrLiDvP0R7GpA,Directed,321,,,1
UCzi49Gp-XX9m5foHOWWGKeA,UCqoA_4T0CLx6WXy2V70Lz-g,Directed,322,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCjTZULESrd3WLIEhs6rfMQw,Directed,323,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCLsjb-32UWEOlsKggOfxnIg,Directed,324,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCzi49Gp-XX9m5foHOWWGKeA,Directed,325,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCZ17ceLrs__ZzLwx8IrEFkw,Directed,326,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCs-co4VM68JvRHI7LvSoRbg,Directed,327,,,1
UCQq9fMRQhXOyOZeageaj6ag,UCL1ScW5p_7TF-uWdVo1WjTw,Directed,328,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCQq9fMRQhXOyOZeageaj6ag,Directed,329,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCLsjb-32UWEOlsKggOfxnIg,Directed,330,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCL1ScW5p_7TF-uWdVo1WjTw,Directed,331,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCzi49Gp-XX9m5foHOWWGKeA,Directed,332,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCjTZULESrd3WLIEhs6rfMQw,Directed,333,,,1
UCs-co4VM68JvRHI7LvSoRbg,UCO-YDXoZJNVJFmF1UJ17rEw,Directed,334,,,1
UCGQpfDrCLmHLfGaj1_jse_A,UCFyaA9LoooQrLiDvP0R7GpA,Directed,335,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCQq9fMRQhXOyOZeageaj6ag,Directed,336,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCzi49Gp-XX9m5foHOWWGKeA,Directed,337,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCjTZULESrd3WLIEhs6rfMQw,Directed,338,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCLsjb-32UWEOlsKggOfxnIg,Directed,339,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCs-co4VM68JvRHI7LvSoRbg,Directed,340,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCFyaA9LoooQrLiDvP0R7GpA,Directed,341,,,1
UCL1ScW5p_7TF-uWdVo1WjTw,UCZ17ceLrs__ZzLwx8IrEFkw,Directed,342,,,1
UCZ17ceLrs__ZzLwx8IrEFkw,UCL1ScW5p_7TF-uWdVo1WjTw,Directed,343,,,1
UCZ17ceLrs__ZzLwx8IrEFkw,UCQq9fMRQhXOyOZeageaj6ag,Directed,344,,,1
UCZ17ceLrs__ZzLwx8IrEFkw,UCLsjb-32UWEOlsKggOfxnIg,Directed,345,,,1
UCZ17ceLrs__ZzLwx8IrEFkw,UCjTZULESrd3WLIEhs6rfMQw,Directed,346,,,1
UCZ17ceLrs__ZzLwx8IrEFkw,UC2_OG1L8DLTzQ7UrZVOk7OA,Directed,347,,,1
UC3BSLDP8DnptZUDTQCI0JBA,UCAmsG64faWTwlpGCfHQ3mig,Directed,348,,,1
UC3BSLDP8DnptZUDTQCI0JBA,UCpfhirUJo0fxM0IdJqL4g7w,Directed,349,,,1
