;idx;category;name;url;keywords;desc;desc_rapport;url_corrected;url_final;ydt_id;Label;timeset;isseed;seedrank;subscribercount;videocount;viewcount(100s);country;publishedat;daysactive
249;131;Physique-chimie et astronomie;Le Prof de Physique;https://www.youtube.com/channel/UCSFrClFUu6DZ8oUZYAiOOrQ;Lycée-baccalauréat-L, ES, S-rattrapage-TP;« De la physique, de la chimie, des cours, de la culture scientifique et même de la science-fiction. »;;;https://www.youtube.com/channel/UCSFrClFUu6DZ8oUZYAiOOrQ;UCSFrClFUu6DZ8oUZYAiOOrQ;Le Prof de Physique;;yes;234;11000;82;5899;not set;2013-07-16T14:43:20.000Z;2281
250;120;Physique-chimie et astronomie;Astronogeek;https://www.youtube.com/channel/UC5X4e8ScZI2AFd_vkjSoyoQ;Astronomie;« AstronoGeek, c'est une chaîne dédiée à la vulgarisation de l'astronomie. Bordel de merde. »;;;https://www.youtube.com/channel/UC5X4e8ScZI2AFd_vkjSoyoQ;UC5X4e8ScZI2AFd_vkjSoyoQ;AstronoGeek;;yes;235;464462;181;445234;FR;2015-10-04T09:13:31.000Z;1471
251;238;Musique;Révisons nos classiques !;https://www.youtube.com/channel/UCZHPwKyeypWwU8SNJSzQhCw;Musique classique-compositeurs célèbres-Histoire de la musique;« On connait tous un peu de musique classique, même si c'est seulement grâce à une publicité, un film ou même un jeu vidéo, mais pas toujours facile de mettre un nom ou un visage sur ce qu'on entend. Avec Révisons Nos Classiques, venez découvrir ou redécouvrir les grands tubes du classique à travers la vie de leurs compositeurs ! »;;;https://www.youtube.com/channel/UCZHPwKyeypWwU8SNJSzQhCw;UCZHPwKyeypWwU8SNJSzQhCw;Révisons nos Classiques;;yes;194;45660;48;8201;FR;2015-03-26T21:27:39.000Z;1663
252;233;Musique;Métalliquoi;https://www.youtube.com/channel/UC_17P1ruDpCVujf7C_SxhOA;Métal-heavy metal-hard rock...;« Metalliquoi ? est une émission explicative/humoristique sur le Metal. Les vidéos sont faites pour apprendre ce qu'est vraiment le Metal à ceux qui ne le connaissent pas/peu, et pour divertir les métalleux en leur apprenant 2 ou 3 choses qu'ils ne savaient pas :) »;;;https://www.youtube.com/channel/UC_17P1ruDpCVujf7C_SxhOA;UC_17P1ruDpCVujf7C_SxhOA;Metalliquoi;;yes;192;97868;61;42541;not set;2014-01-12T17:59:26.000Z;2101
253;228;Musique;L’instrumentarium de l’insolite;https://www.youtube.com/channel/UCSdQBJnDbYBnanpOfJMlyYw;instruments de musique-instruments rares;« Altiste, violoniste et musicienne intervenante de profession je suis passionnée par les instruments en tous genres. L'Instrumentarium de l'Insolite est une émission YouTube spécialisée sur l'organologie.»;;;https://www.youtube.com/channel/UCSdQBJnDbYBnanpOfJMlyYw;UCSdQBJnDbYBnanpOfJMlyYw;L Instrumentarium de l Insolite;;yes;179;12235;20;2828;FR;2015-04-02T22:47:59.000Z;1656
254;224;Musique;Enjoy The Noise;https://www.youtube.com/user/Ticheurte;Histoire de la musique-clés de lecture des œuvres;« Bienvenue sur Enjoy The Noise, la chaîne qui veut vous faire découvrir, écouter et ressentir la musique ! Et pour cela, je vous propose trois émissions :»;;https://www.youtube.com/channel/UCDTg3IRVIylTLcX-vUaYwow;https://www.youtube.com/channel/UCDTg3IRVIylTLcX-vUaYwow;UCDTg3IRVIylTLcX-vUaYwow;Enjoy The Noise - L émission musicale;;yes;191;22640;60;8523;FR;2011-08-04T18:39:32.000Z;2993
255;234;Musique;Monsieur Ornicar;https://www.youtube.com/channel/UCFNHIm8HBqOz3Qs0hbN94gA;Composition-ingénierie du son;« Monsieur Ornicar n'est pas là. … Parfois, il réapparaît furtivement pour une petite gourmandise musicale. »;;;https://www.youtube.com/channel/UCFNHIm8HBqOz3Qs0hbN94gA;UCFNHIm8HBqOz3Qs0hbN94gA;Monsieur Ornicar;;yes;193;729;2;88;not set;2017-01-04T22:13:36.000Z;1013
256;242;Musique;SillaBO;https://www.youtube.com/channel/UCk-gLaqukzL7MCVSv6oOhLA;Musique de film;« Temple dédié à la musique de film, à travers l'étude de la collaboration entre un compositeur et un réalisateur, et l'analyse de bandes originales.»;;;https://www.youtube.com/channel/UCk-gLaqukzL7MCVSv6oOhLA;UCk-gLaqukzL7MCVSv6oOhLA;SillaBO;;yes;181;2555;32;392;FR;2015-10-23T08:34:32.000Z;1452
257;237;Musique;Pvnova;https://www.youtube.com/user/pvnova;Son-enregistrement du son-styles musicaux-studio;« Vulgarisation musicale et scientifique, chansons, trucs et machins chouettes. »;;https://www.youtube.com/channel/UCB0qpLkjzVlVZ4c8nKiCEyw;https://www.youtube.com/channel/UCB0qpLkjzVlVZ4c8nKiCEyw;UCB0qpLkjzVlVZ4c8nKiCEyw;pvnova;;yes;199;576774;177;753234;not set;2007-07-04T17:56:19.000Z;4485
258;239;Musique;Salut les Mélomanes !;https://www.youtube.com/channel/UCFLrKHR80X6avG9CHZFIh8Q;Musique classique-musiques de films-composition-compositeurs;« Salut les mélomanes !»;;;https://www.youtube.com/channel/UCFLrKHR80X6avG9CHZFIh8Q;UCFLrKHR80X6avG9CHZFIh8Q;Salut les Mélomanes !;;yes;197;1296;60;448;FR;2015-11-16T23:05:49.000Z;1428
259;230;Musique;Le Compositeur;https://www.youtube.com/channel/UCGGihKiL7BI9cLLwANHy6Eg;Composition musicale-harmonie-théorie musicale-pratique musicale-logiciels…;;Vidéos sur :;;https://www.youtube.com/channel/UCGGihKiL7BI9cLLwANHy6Eg;UCGGihKiL7BI9cLLwANHy6Eg;Le Compositeur;;yes;198;5188;45;2850;FR;2014-10-27T19:16:00.000Z;1813
260;236;Musique;Otomj;https://www.youtube.com/user/otomj;;;"« LA chaîne musicale ;) »";https://www.youtube.com/channel/UCicDkjnT9s4G5dySdopIciQ;https://www.youtube.com/channel/UCicDkjnT9s4G5dySdopIciQ;UCicDkjnT9s4G5dySdopIciQ;Otomj - LA chaîne musicale;;yes;195;4466;122;1591;not set;2010-01-03T14:07:04.000Z;3571
261;189;Biologie, médecine et paléontologie;Vincent jase;https://www.youtube.com/channel/UC4FSWLjT6TooU3hi8vQVI6g;Esprit critique-santé-Médecine;« Scientifique verbomoteur, curieux insatiable, sceptique joyeux, nerd. Vincent jase de sciences, de pseudo- sciences et de tout ce qu'il y a entre les deux ! »;;;https://www.youtube.com/channel/UC4FSWLjT6TooU3hi8vQVI6g;UC4FSWLjT6TooU3hi8vQVI6g;Vincent Jase;;yes;69;1220;33;731;CA;2016-05-08T19:32:07.000Z;1254
262;170;Biologie, médecine et paléontologie;Le Pharmachien;https://www.youtube.com/user/LePharmachien;Pharmacie-Médecine;;Essentiellement des vidéos humoristiques sur le métier de pharmacien, mais quelques hors-série davantage tourné sur la santé.;https://www.youtube.com/channel/UCNF55p_Gqh6EUxincHK0w8g;https://www.youtube.com/channel/UCNF55p_Gqh6EUxincHK0w8g;UCNF55p_Gqh6EUxincHK0w8g;Le Pharmachien;;yes;79;3130;8;1281;not set;2011-11-15T21:21:13.000Z;2890
263;175;Biologie, médecine et paléontologie;M-Gigantoraptor;https://www.youtube.com/user/AstroPaleoBMW;Paléontologie;« Voici notre chaîne YouTube, chaîne portant principalement sur la théorie de l'évolution, la zoologie, la paléontologie et le scepticisme.»;;https://www.youtube.com/channel/UCNEWnUoWy0h8_6Fyt_59N1Q;https://www.youtube.com/channel/UCNEWnUoWy0h8_6Fyt_59N1Q;UCNEWnUoWy0h8_6Fyt_59N1Q;M - Gigantoraptor;;yes;85;48765;191;30029;FR;2013-05-12T11:14:03.000Z;2346
264;183;Biologie, médecine et paléontologie;Simplex Paleo;https://www.youtube.com/channel/UCej7tmvtZ_ex9dZE-ZYS0EQ/featured;Paléontologie;« Qu'est-ce que le précambrien, le mésozoïque, le permien? Quel âge à la Terre ? Quand est apparue la vie»;;;https://www.youtube.com/channel/UCej7tmvtZ_ex9dZE-ZYS0EQ/featured;UCej7tmvtZ_ex9dZE-ZYS0EQ;Simplex Paléo;;yes;67;8918;51;4654;FR;2011-12-09T22:56:50.000Z;2866
265;177;Biologie, médecine et paléontologie;PaléoWorld;https://www.youtube.com/channel/UCetUcOmlHbepmh6NLea9l5g;Paléontologie-géologie;"« En bref ; une chaîne de vulgarisation autour de la paléontologie, l'évolution, la géologie. »";;;https://www.youtube.com/channel/UCetUcOmlHbepmh6NLea9l5g;UCetUcOmlHbepmh6NLea9l5g;PaleoWorld;;yes;66;3256;57;1010;FR;2016-04-26T12:44:04.000Z;1266
266;172;Biologie, médecine et paléontologie;Matadon;https://www.youtube.com/channel/UCljzenfKIP4yauZGpK4TTAw;Agriculture-OGM-alimentation;;Chaîne consacrée aux questions scientifiques du débat OGM / bio.;;https://www.youtube.com/channel/UCljzenfKIP4yauZGpK4TTAw;UCljzenfKIP4yauZGpK4TTAw;Matadon;;yes;65;3683;9;848;not set;2010-08-29T14:17:20.000Z;3333
267;181;Biologie, médecine et paléontologie;Professeur Feuillage;https://www.youtube.com/channel/UCGl2QLR344ry4Y20RV9dM3g;Ecologie-environnement;;Axé écologie (avec un humour vraiment spécial...);;https://www.youtube.com/channel/UCGl2QLR344ry4Y20RV9dM3g;UCGl2QLR344ry4Y20RV9dM3g;Professeur Feuillage;;yes;64;123565;60;42352;FR;2014-09-01T11:33:12.000Z;1869
268;174;Biologie, médecine et paléontologie;Melvak;https://www.youtube.com/channel/UCXmsYqZMEJU3y_J8V-sW4NQ;Océanographie;« Vous aimez la mer et tout ce qui s'y trouve ? Alors bienvenue chez Melvak !»;;;https://www.youtube.com/channel/UCXmsYqZMEJU3y_J8V-sW4NQ;UCXmsYqZMEJU3y_J8V-sW4NQ;Melvak;;yes;61;35878;28;6032;FR;2013-06-02T16:35:33.000Z;2325
269;173;Biologie, médecine et paléontologie;Medifact;https://www.youtube.com/channel/UCOhW7sWI8IeAi0ZYe-P3qRg;Médecine-méthodologie;« Chaîne de littératie en santé.»;;;https://www.youtube.com/channel/UCOhW7sWI8IeAi0ZYe-P3qRg;UCOhW7sWI8IeAi0ZYe-P3qRg;Medifact;;yes;59;3680;24;764;FR;2017-02-04T16:38:46.000Z;982
270;178;Biologie, médecine et paléontologie;Parlons évolution;https://www.youtube.com/channel/UCJ6-SDZAKKBm7c6p-eD6c5Q;Biologie;;Trois types d’épisodes :;;https://www.youtube.com/channel/UCJ6-SDZAKKBm7c6p-eD6c5Q;UCJ6-SDZAKKBm7c6p-eD6c5Q;Parlons Evolution;;yes;78;1290;48;267;FR;2016-10-09T13:46:27.000Z;1100
271;27;Langue française, langues et linguistique;Kif kif bourricot;https://www.youtube.com/channel/UClgn1YAOlHPHNuhamI-GyAQ;Linguistique française-étymologie-expressions idiomatiques;« Kif-kif Bourricot ou comment à partir d'une expression vous en mettre dans le ciboulot. Retrouvez Expressions de comptoir, notre première émission avec Christophe le barman cultivé et Franck le grand amateur de boisson. Ils vont décortiquer des expressions françaises afin de vous faire découvrir leurs origines, leurs variantes et leurs équivalents à l'étranger. »;;;https://www.youtube.com/channel/UClgn1YAOlHPHNuhamI-GyAQ;UClgn1YAOlHPHNuhamI-GyAQ;Kif-kif Bourricot;;yes;126;496;9;52;FR;2017-05-13T19:50:03.000Z;884
272;44;Histoire;Nota Bene;https://www.youtube.com/user/notabenemovies;Histoire-sensibilisation-découverte;« Nota Bene est une émission dans laquelle j'essaye de comprendre l'Histoire avec un grand H avant de vous la transmettre. Le but est de faire découvrir de nombreux sujets en rapport avec l'histoire de façon légère et compréhensible, autrement qu'avec des énumérations de dates ! N'oubliez pas de toujours prendre du recul avec ce que vous lisez / voyez / écoutez :) »;;https://www.youtube.com/channel/UCP46_MXP_WG_auH88FnfS1A;https://www.youtube.com/channel/UCP46_MXP_WG_auH88FnfS1A;UCP46_MXP_WG_auH88FnfS1A;Nota Bene;;yes;125;897128;193;655206;not set;2014-08-24T19:12:20.000Z;1877
273;21;Lettres et littérature;Rendez-vous contes !;https://www.youtube.com/channel/UCVsO79cFjOcoei3PywQEWDA;Mythe-mythologie-légendes-contes;« Si vous aimez voyager et découvrir ou redécouvrir des contes et des légendes, alors vous êtes au bon endroit ! :) Venez vous balader en Bretagne (Finistère, Morbihan, Ille- et-Vilaine), Savoie, Gironde, Alsace et à Paris, Bordeaux, et même à Poudlard !»;;;https://www.youtube.com/channel/UCVsO79cFjOcoei3PywQEWDA;UCVsO79cFjOcoei3PywQEWDA;Rendez-Vous Contes !;;yes;144;2127;87;962;FR;2016-09-26T19:03:04.000Z;1113
274;34;Langue française, langues et linguistique;Lyokoï;https://www.youtube.com/channel/UCoB1M5fbdQRGW05ubC3WjmA;Etymologie-langue française-écriture;;Bénévole sur le Wiktionnaire: courts formats sur l'étymologie et la lexicographie sur le même format que le Wiktionnaire: définition + étymologie + attestations sourcées;;https://www.youtube.com/channel/UCoB1M5fbdQRGW05ubC3WjmA;UCoB1M5fbdQRGW05ubC3WjmA;Lyokoï Kun;;yes;128;566;37;220;FR;2015-06-30T20:57:21.000Z;1567
275;26;Langue française, langues et linguistique;John Khatal;https://www.youtube.com/channel/UCby-z5MMfbJVfecN6pTb8Aw;linguistique générale-linguistique diachronique-Littérature classique;« Tu t'ennuies pendant les vacances et tu as envie de te cultiver un peu ?»;;;https://www.youtube.com/channel/UCby-z5MMfbJVfecN6pTb8Aw;UCby-z5MMfbJVfecN6pTb8Aw;John Khatal;;yes;138;470;12;218;FR;2015-01-27T11:07:35.000Z;1721
276;25;Langue française, langues et linguistique;Elles comme linguistes;https://www.youtube.com/channel/UC8miF2H8VfLDDGeslNaWHfQ;Sciences du langage-Sciences cognitives-Sciences sociales-psycholinguistique-langue française;« Elles Comme Linguistes présente...»;;;https://www.youtube.com/channel/UC8miF2H8VfLDDGeslNaWHfQ;UC8miF2H8VfLDDGeslNaWHfQ;Elles Comme Linguistes;;yes;136;3681;47;1085;not set;2016-07-10T10:31:50.000Z;1191
277;30;Langue française, langues et linguistique;Langue des signes;https://www.youtube.com/channel/UC3rbgmQApsfAhvQ5Oa0azsQ/videos?disable_polymer=1;Surdité-langue des signes française-LSF;« Chaîne pour apprendre la langue des signes française (LSF). »;;;https://www.youtube.com/channel/UC3rbgmQApsfAhvQ5Oa0azsQ/videos?disable_polymer=1;UC3rbgmQApsfAhvQ5Oa0azsQ;Langue des signes;;yes;137;15745;737;18719;FR;2014-07-20T21:47:25.000Z;1912
278;22;Lettres et littérature;Tes grands auteurs en petits morceaux;https://www.youtube.com/channel/UCjdpk8jgWwkFaf781O-gN0w;Histoire-Histoire littéraire-auteurs-autrices-biographies;« Des biographies de grands auteurs pour les petits et les grands. »;;;https://www.youtube.com/channel/UCjdpk8jgWwkFaf781O-gN0w;UCjdpk8jgWwkFaf781O-gN0w;Tes grands auteurs en petits morceaux;;yes;147;2960;20;3035;not set;2015-07-28T13:54:08.000Z;1539
279;47;Histoire;Pour la petite histoire;https://www.youtube.com/user/PourLaPetiteHistoire;Vidéos courtes;« “L'histoire est un perpétuel recommencement. ” – Thucydide Disclaimer : Ceci est une chaine d'infodivertissement et non une chaine éducative :) »;;https://www.youtube.com/channel/UCFAR8XqMHTSB32e7okK0DWw;https://www.youtube.com/channel/UCFAR8XqMHTSB32e7okK0DWw;UCFAR8XqMHTSB32e7okK0DWw;Pour La Petite Histoire;;yes;123;259100;75;159109;FR;2014-09-21T03:52:24.000Z;1849
280;24;Langue française, langues et linguistique;Code Mu;https://www.youtube.com/user/codemutv;Vocabulaire-Jargons;« Qui a dit qu'on ne pouvait pas s'éclater autour des mots de la langue française ? »;;https://www.youtube.com/channel/UCiS98AQGiMcu-cTIO9iZv_g;https://www.youtube.com/channel/UCiS98AQGiMcu-cTIO9iZv_g;UCiS98AQGiMcu-cTIO9iZv_g;Code MU;;yes;131;69315;77;27342;FR;2014-05-26T09:55:47.000Z;1967
281;91;Philosophie et esprit critique;Instant sceptique;Instant sceptique;Esprit critique-scepticisme-philosophie-Société;;Les épisodes, de durée très variable (de 10 à 75 minutes !), sont soit des entretiens avec des professionnels  (chercheurs,  professeurs, sociologues,…) soit des explications sur des notions d’esprit critique (le doute, le rasoir d’Occam, etc.).;https://www.youtube.com/channel/UC2bt55_J3pQCImOfjO17Q-w;https://www.youtube.com/channel/UC2bt55_J3pQCImOfjO17Q-w;UC2bt55_J3pQCImOfjO17Q-w;Instant Sceptique;;yes;208;0;26;3712;FR;2011-10-08T17:01:08.000Z;2928
282;116;Mathématiques;Science4all;https://www.youtube.com/channel/UC0NCbj8CxzeCGIF6sODJ-7A;mathématiques, théorie des jeux, planétologie, Physique, Sciences;« Hello ! Je m'appelle Lê Nguyên Hoang (appelez-moi Lê), et j'adore les maths, la physique et les sciences en général. Science4All est ma chaîne francophone.»;;;https://www.youtube.com/channel/UC0NCbj8CxzeCGIF6sODJ-7A;UC0NCbj8CxzeCGIF6sODJ-7A;Science4All;;yes;168;159325;220;94922;FR;2016-02-10T11:08:14.000Z;1342
283;109;Mathématiques;Hans Amble;https://www.youtube.com/channel/UCDjXdK_Jg_0OqRlRhKiZ_Rw;Mathématiques-programme scolaire-cours;« Chaîne créée en mars 2016 : Vidéos avec cours et exercices de maths. Des corrigés des sujets récents de bac en S, ES, STMG avec les spécialités.»;;;https://www.youtube.com/channel/UCDjXdK_Jg_0OqRlRhKiZ_Rw;UCDjXdK_Jg_0OqRlRhKiZ_Rw;Hans Amble - Puissance Maths;;yes;166;8034;1959;13651;FR;2016-03-13T14:15:26.000Z;1310
284;106;Mathématiques;Automath;https://www.youtube.com/channel/UC5v3n77j1YPvgS46-4G6qlg;Mathématiques;« Automaths est une chaîne de vulgarisation mathématique. Les formules vous effraient ? Les équations vous horrifient ? Oubliez-les donc, et découvrez la beauté mathématique autrement ! »;;;https://www.youtube.com/channel/UC5v3n77j1YPvgS46-4G6qlg;UC5v3n77j1YPvgS46-4G6qlg;Automaths;;yes;165;1206;23;265;FR;2017-11-30T19:27:32.000Z;683
285;89;Philosophie et esprit critique;Horizon Gull;https://www.youtube.com/channel/UCGeFgMJfWclTWuPw8Ok5FUQ/featured;Esprit critique-psychologie social-biais cognitifs-Société;« Chaîne officielle du blog Hacking social (www.hacking- social.com/)»;;;https://www.youtube.com/channel/UCGeFgMJfWclTWuPw8Ok5FUQ/featured;UCGeFgMJfWclTWuPw8Ok5FUQ;horizon-gull;;yes;209;151731;38;47771;not set;2013-11-05T16:41:14.000Z;2169
286;112;Mathématiques;"L.P.B.
Mathvidéos";https://www.youtube.com/user/lyceebourdanmaths;Mathématiques-collège-soutien;« Soutien scolaire gratuit donné par les professeurs de mathématiques du lycée Pierre Bourdan de Guéret. »;;https://www.youtube.com/channel/UC9ciJmrLjCCkzTjQom6UlSw;https://www.youtube.com/channel/UC9ciJmrLjCCkzTjQom6UlSw;UC9ciJmrLjCCkzTjQom6UlSw;L.P.B. Maths vidéo;;yes;164;1500;106;3226;FR;2012-12-07T22:03:33.000Z;2502
287;101;Philosophie et esprit critique;Temps Mort;https://www.youtube.com/channel/UCJLsfsSpIiUBPvYYSUAclrw;Zététique-Esprit critique-complotisme-spéléologie !;;Essentiellement trois émissions :;;https://www.youtube.com/channel/UCJLsfsSpIiUBPvYYSUAclrw;UCJLsfsSpIiUBPvYYSUAclrw;Temps Mort;;yes;210;38877;35;15156;FR;2015-01-26T09:47:59.000Z;1722
288;117;Mathématiques;Yvan Monka;https://www.youtube.com/user/YMONKA;Mathématiques-cours-fin primaire-collège-lycée;« Professeur de mathématiques en lycée (Académie de Strasbourg), je partage :»;;https://www.youtube.com/channel/UCaDqmzanCq4ZYhdEm0Df9Qg;https://www.youtube.com/channel/UCaDqmzanCq4ZYhdEm0Df9Qg;UCaDqmzanCq4ZYhdEm0Df9Qg;Yvan Monka;;yes;163;439175;1237;648157;FR;2008-09-21T20:41:35.000Z;4040
289;114;Mathématiques;MicMath;https://www.youtube.com/user/Micmaths;Mathématiques-mathématiques des jeux-math et football-origami-géométrie;;Docteur en mathématiques et vulgarisateur professionnel.;https://www.youtube.com/channel/UC4PasDd25MXqlXBogBw9CAg;https://www.youtube.com/channel/UC4PasDd25MXqlXBogBw9CAg;UC4PasDd25MXqlXBogBw9CAg;Mickaël Launay;;yes;162;351319;155;271039;FR;2011-09-08T11:04:01.000Z;2958
290;146;Physique-chimie et astronomie;String Theory;https://www.youtube.com/channel/UCfxwT02Bu5R7l21uMAu8H1w;Physique-Astrophysique-robotique-Chimie;« String Theory c'est le rendez-vous hebdo de la science pop ! Tous les jeudis à 18h, retrouvez une vidéo inédite de vos Youtubeurs science préférés sur String Theory !»;;;https://www.youtube.com/channel/UCfxwT02Bu5R7l21uMAu8H1w;UCfxwT02Bu5R7l21uMAu8H1w;String Theory FR;;yes;247;201867;158;132046;FR;2016-03-31T11:21:22.000Z;1292
291;156;Biologie, médecine et paléontologie;Cervelle d’oiseau;https://www.youtube.com/channel/UC2EYhsS52ykT6sQH5FXoY7g;Biologie-animaux;;Vidéos et re-diffusions de podcasts consacrées au règne animal, et notamment leurs capacités cognitives ou leurs organisations sociales…;;https://www.youtube.com/channel/UC2EYhsS52ykT6sQH5FXoY7g;UC2EYhsS52ykT6sQH5FXoY7g;Cervelle d oiseau;;yes;84;1645;23;334;FR;2017-02-06T17:11:58.000Z;980
292;145;Physique-chimie et astronomie;Stardust – La Chaîne Espace;https://www.youtube.com/channel/UCdL3UpiseRlvxXuORJjmqZw;Astronomie;« Série d'émissions consacrées à l'exploration spatiale et l'astronomie. Chroniques sur la science dans le cinéma et les séries TV. »;;;https://www.youtube.com/channel/UCdL3UpiseRlvxXuORJjmqZw;UCdL3UpiseRlvxXuORJjmqZw;Stardust - La Chaîne Air & Espace;;yes;260;213978;284;180361;FR;2016-01-14T07:50:50.000Z;1369
293;152;Biologie, médecine et paléontologie;Aviscene;https://www.youtube.com/channel/UCGmofCPlLo0W4L7HNfrHgEg;Médecine-Vlog-études;« Etudiant en médecine le jour, youtubeur la nuit. Je crois qu'il me manque des heures de sommeil. »;;;https://www.youtube.com/channel/UCGmofCPlLo0W4L7HNfrHgEg;UCGmofCPlLo0W4L7HNfrHgEg;Aviscene;;yes;71;21178;39;14017;FR;2017-09-07T19:42:48.000Z;767
294;162;Biologie, médecine et paléontologie;GénétiX;https://www.youtube.com/channel/UCv5MaoOOO9HervWWHZwwOjg;Génétique;« Une chaine youtube pour parler de biologie, notamment de génétique mais aussi de ma transidentité. »;;;https://www.youtube.com/channel/UCv5MaoOOO9HervWWHZwwOjg;UCv5MaoOOO9HervWWHZwwOjg;GenetiX;;yes;91;766;18;121;FR;2015-09-01T09:10:22.000Z;1504
295;149;Biologie, médecine et paléontologie;Antomologie;https://www.youtube.com/channel/UC5Xp3SIgoA1DdWQT2OcWoOQ/featured;Entomologie-myrmécologie-fourmis-insectes;;Vidéos de myrmécologie.;;https://www.youtube.com/channel/UC5Xp3SIgoA1DdWQT2OcWoOQ/featured;UC5Xp3SIgoA1DdWQT2OcWoOQ;Antomologie;;yes;90;364;30;66;not set;2017-07-08T11:31:47.000Z;828
296;147;Physique-chimie et astronomie;Techniques spaciales;https://www.youtube.com/channel/UCwf-gTeemly9VOVALdBXiTw;Astronomie;« Chaine de curiosité scientifique sur les technologies spatiales. »;;;https://www.youtube.com/channel/UCwf-gTeemly9VOVALdBXiTw;UCwf-gTeemly9VOVALdBXiTw;Techniques Spatiales;;yes;259;44794;13;10767;FR;2017-03-05T18:48:55.000Z;953
297;167;Biologie, médecine et paléontologie;La p'tite Jane;https://www.youtube.com/channel/UCMRIeHMKRW8gAFULPToat4Q;Biologie;;Voir surtout l’émission In Cellulo.;;https://www.youtube.com/channel/UCMRIeHMKRW8gAFULPToat4Q;UCMRIeHMKRW8gAFULPToat4Q;la P tite Jane;;yes;88;8757;27;1219;not set;2015-10-06T21:01:15.000Z;1469
298;155;Biologie, médecine et paléontologie;Cédrik Jurassik;https://www.youtube.com/channel/UCpZODzFU3297WtWnnB8j6vQ;Paléontologie;« Salut les trilobites!»;;;https://www.youtube.com/channel/UCpZODzFU3297WtWnnB8j6vQ;UCpZODzFU3297WtWnnB8j6vQ;Cédrik JURASSIK;;yes;87;63786;85;48042;FR;2016-02-21T14:41:45.000Z;1331
299;40;Histoire;Aude GG;https://www.youtube.com/channel/UC_Ll41JS0VQO9L1iOv6LDQg;Histoire des femmes-féminisme;;L'émission Virago, présentée par la comédienne Aude Grogny-Goubert, revient sur de grandes figures historiques féminines.;;https://www.youtube.com/channel/UC_Ll41JS0VQO9L1iOv6LDQg;UC_Ll41JS0VQO9L1iOv6LDQg;Aude GG;;yes;113;78470;36;16766;FR;2013-06-28T17:39:07.000Z;2299
300;41;Histoire;Boneless;https://www.youtube.com/channel/UC7ktqoCpxEbP9TV-xQLTonQ;Archéologie-expositions;« Ici le Dr. Kerner, préhistorienne et thanato-archéologue qui vous parle de faits préhistoriques et mortuaires étonnants.»;;;https://www.youtube.com/channel/UC7ktqoCpxEbP9TV-xQLTonQ;UC7ktqoCpxEbP9TV-xQLTonQ;Boneless Archéologie;;yes;116;3423;63;688;not set;2017-10-31T19:05:16.000Z;713
301;48;Histoire;Questions d'Histoire;https://www.youtube.com/channel/UCCGRtSqLfljpX9mzCYDsQIg;;« Parfois je me pose des questions sur l'Histoire. Et j'y réponds. Questions d’Histoire est une chaine de vulgarisation historique traitant de nombreuses thématiques et problématiques. Plusieurs formats sont développés :»;;;https://www.youtube.com/channel/UCCGRtSqLfljpX9mzCYDsQIg;UCCGRtSqLfljpX9mzCYDsQIg;Questions d Histoire;;yes;119;167387;30;55238;FR;2016-02-29T17:50:48.000Z;1323
302;45;Histoire;Parlons y- stoire;https://www.youtube.com/user/ParlonsYstoire/featured;Histoire-collège-lycée;;Vidéos bien axées secondaire par un professeur du secondaire.;https://www.youtube.com/channel/UCuzwN74da6dfHW69r4S2qJg;https://www.youtube.com/channel/UCuzwN74da6dfHW69r4S2qJg;UCuzwN74da6dfHW69r4S2qJg;Parlons Y-stoire;;yes;118;58610;64;26608;FR;2014-05-30T18:28:37.000Z;1963
303;80;Philosophie et esprit critique;Aldreius;https://www.youtube.com/channel/UCw3w5FFPq3HyxeNw2KPJfLg;Zététique-esprit critique;« Si toi aussi tu aimes les analyses subjectives mais argumentées, les critiques avec un avatar animé, Bienvenue sur ma chaîne. Si j'ai pas la flemme je fais aussi des tops. NON, pas comme Univers du Top ou autre chaîne cancer comme Lama fâché. Si tu aimes mes vidéos n’hésite pas à commenter, si toute fois tu n'aimes pas il y a le pouce rouge à droite en dessous. (…)»;;;https://www.youtube.com/channel/UCw3w5FFPq3HyxeNw2KPJfLg;UCw3w5FFPq3HyxeNw2KPJfLg;Aldreius;;yes;217;14330;53;9978;FR;2016-03-11T00:13:02.000Z;1313
304;72;Société et éducation civique;LexTutor;https://www.youtube.com/user/NunyaFR/featured;Droit;"« Lex Tutor est une émission de fiction et d'éducation populaire autour du Droit. ""Vous êtes-vous déjà demandé pourquoi vous aviez le droit de faire certaines choses, et pas le droit d’en faire d’autres ? D’ailleurs, vous êtes-vous déjà vraiment demandé pourquoi vous aviez… le Droit ? »";;https://www.youtube.com/channel/UCmDMRVBFUyeNscAf1UmILzA;https://www.youtube.com/channel/UCmDMRVBFUyeNscAf1UmILzA;UCmDMRVBFUyeNscAf1UmILzA;Lex Tutor;;yes;291;56051;16;8467;not set;2011-07-09T21:30:19.000Z;3019
305;60;Société et éducation civique;911 avocats;https://www.youtube.com/channel/UC1g4lZctFqTpZDrJEiw9Qug;Droit-études juridiques;« 911 Avocat est une émission de vulgarisation juridique. Son but: expliquer de façon simple et légère le droit qui s'applique aux vidéos sur internet.»;;;https://www.youtube.com/channel/UC1g4lZctFqTpZDrJEiw9Qug;UC1g4lZctFqTpZDrJEiw9Qug;911 AVOCAT;;yes;273;36514;17;5133;not set;2016-05-22T19:59:06.000Z;1240
